run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__conflation__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,conflation,0,0.7109826589595376,0.7109826589595376,nan,nan,nan,nan,,0.20245214024521402,4.749405460599726,1.0,,1608,346,346,103
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__new_policy__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,new_policy,0,0.4381084840055633,0.6535269709543569,0.024134164676070213,nan,nan,nan,,0.2006476414767611,4.421701992368107,1.0,,2244,719,719,0
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__no_shift__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,no_shift,0,0.6556016597510373,0.6556016597510373,nan,nan,nan,nan,,0.2247068589810107,4.280294176279614,1.0,,2244,482,482,0
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__single_shift__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,single_shift,0,0.5375722543352601,0.5375722543352601,nan,nan,nan,nan,,0.2095504409550441,4.421697902207632,1.0,,2244,346,346,103
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__novel_generalization__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,novel_generalization,0,0.33101529902642557,0.49377593360995853,0.022998642176389694,nan,nan,nan,,0.06689409157027083,5.9065366923218665,1.0,,962,719,719,0
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__specialization__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,specialization,0,0.5024154589371981,0.5024154589371981,nan,nan,nan,nan,,0.10304808060196403,5.182131155855938,1.0,,2244,207,207,207
outputs/lichess/2x_hk240_latent160/lichess_full_2Xepisode__inr_transformer_fitted_latent__generalization__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,generalization,0,0.495850622406639,0.495850622406639,nan,nan,nan,nan,,0.06752620109992737,5.881382300050424,1.0,,962,482,482,0
